DTXSID,PREFERRED NAME,CASRN,MOLECULAR FORMULA,MONOISOTOPIC MASS,ToxCast Active,ToxCast Total,% ToxCast Active,HIT CALL,TOP,SCALED TOP,AC50,LOGAC50
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6022420,Dopamine,51-61-6,C8H11NO2,153.078979,9,234,4.0,Inactive,1.046648213084267,0.04952869005843685,0.00005000000032872208,-4.301029992808737
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6022345,"o,p'-DDT",789-02-6,C14H9Cl5,351.914689,284,698,41.0,Inactive,1.8305053568267347e-9,8.662178116314268E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6022422,"4,4'-Diaminobiphenyl methane",101-77-9,C13H14N2,198.115698,41,601,7.0,Inactive,1.9797967899240267,0.09368643672345396,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6022472,Butylbenzene,104-51-8,C10H14,134.109550,3,571,1.0,Inactive,5.766598543690854,0.272882586901147,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6022688,Bromodiphenhydramine,118-23-0,C17H20BrNO,333.072827,21,156,13.0,Inactive,3.230315547304024,0.1528625334981483,0.41137230301993055,-0.38576495194740645
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6022557,Adenine,73-24-5,C5H5N5,135.054495,4,325,1.0,Inactive,7.484338132804417e-10,3.541681522389083E-11,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6022715,Butriptyline,35941-65-2,C21H27N,293.214350,18,156,12.0,Inactive,2.448561822325443e-10,1.1586897877512E-11,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6022719,Cabergoline,81409-90-7,C26H37N5O2,451.294725,9,234,4.0,Inactive,3.2458899633146e-10,1.5359953415776426E-11,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6022842,Clomethiazole,533-45-9,C6H8ClNS,161.006598,0,234,0.0,Inactive,0.09077061634908078,0.004295378014661498,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6022636,Azatadine,3964-81-6,C20H22N2,290.178299,5,234,2.0,Inactive,0.1718572149458785,0.008132496312469486,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6022474,Corticosterone,50-22-6,C21H30O4,346.214409,91,651,14.0,Inactive,1.3342157505968295e-9,6.313674217974775E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6022684,Bopindolol,62658-63-3,C23H28N2O3,380.209993,11,234,5.0,Inactive,5.137619130094504,0.2431185018535543,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6022927,Didanosine,69655-05-6,C10H12N4O3,236.090940,11,647,2.0,Inactive,1.1952367189787863,0.05656008223270826,0.00011109835012598212,-3.9542923905325997
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6022844,Clomipramine,303-49-1,C19H23ClN2,314.154976,77,234,33.0,Inactive,4.1800441720602997e-10,1.9780486857037365E-11,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6022846,Clonidine,4205-90-7,C9H9Cl2N3,229.017353,0,234,0.0,Inactive,0.5736778029315763,0.02714714432184814,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6022973,Droperidol,548-73-2,C22H22FN3O2,379.169605,17,234,7.0,Inactive,1.7137931694679946,0.08109881587120477,0.00005000005683010656,-4.301029502044228
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6022977,Ethylenediaminetetraacetic acid,60-00-4,C10H16N2O8,292.090665,12,237,5.0,Inactive,1.9065109228614157e-9,9.021845870559474E-11,2,0.3010299956639812
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023024,Ethylestrenol,965-90-2,C20H32O,288.245316,59,261,23.0,Inactive,1.1272982389546683e-10,5.334514919399401E-12,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6022975,Dyphylline,479-18-5,C10H14N4O4,254.101505,0,234,0.0,Inactive,3.5931451369108625,0.17003207916116672,0.00005000002572525424,-4.301029772217319
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023101,Glutathione,70-18-8,C10H17N3O6S,307.083806,0,234,0.0,Inactive,0.7315704045532322,0.034618817832085744,10.000000000000002,1
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023103,Glybuzole,1492-02-0,C12H15N3O2S2,297.060569,4,234,2.0,Inactive,2.007983893846038e-9,9.502028539996801E-11,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6022892,Delavirdine,136817-59-9,C22H28N6O3S,456.194360,6,234,3.0,Inactive,6.865313600732595e-9,3.248751445174249E-10,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023028,Etidronic acid,2809-21-4,C2H8O7P2,205.974527,4,234,2.0,Inactive,1.3352157358578698,0.06318406272110819,0.004052769766098653,-2.392248067403877
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6022894,Deoxycorticosterone acetate,56-47-3,C23H32O4,372.230060,26,261,10.0,Inactive,2.0753706557847808e-10,9.820911045539946E-12,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023153,"Adipic acid di(3-carboxy-2,4,6-triiodoanilide)",606-17-7,C20H14I6N2O6,1139.512010,3,234,1.0,Inactive,1.5636019261463928e-9,7.39915801763706E-11,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023313,Methyclothiazide,135-07-9,C9H11Cl2N3O4S2,358.956804,5,234,2.0,Inactive,1.4325207457546443,0.06778865633342485,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023315,Metyrosine,672-87-7,C10H13NO3,195.089543,0,234,0.0,Inactive,1.9787313258717585,0.09363601764457578,0.000016202138253706655,-4.790427666290357
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023155,Iodoquinol,83-73-8,C9H5I2NO,396.846050,36,249,14.0,Inactive,1.3418248261143274e-9,6.349681305955831E-11,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023157,Iohexol,66108-95-0,C19H26I3N3O9,820.880310,1,234,0.0,Inactive,1.137923716347942e-9,5.384795994736412E-11,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023367,Nicotinyl alcohol,100-55-0,C6H7NO,109.052764,0,319,0.0,Inactive,7.39219120139442,0.349807645290549,17.243455084854773,1.2366242901398696
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023317,Mianserin,24219-97-4,C18H20N2,264.162649,35,234,15.0,Inactive,7.379699328446791e-11,3.4921651438740697E-12,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023363,Nicardipine,55985-32-5,C26H29N3O6,479.205636,87,234,37.0,Inactive,1.1661184105736682e-9,5.518216780645303E-11,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023159,Iopanoic acid,96-83-3,C11H12I3NO2,570.800210,45,354,13.0,Inactive,1.2224173761012768e-9,5.784630459985627E-11,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023369,Nimetazepam,2011-67-8,C16H13N3O3,295.095691,6,234,3.0,Inactive,1.2265547602292082e-9,5.8042090742290076E-11,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023286,Methocarbamol,532-03-6,C11H15NO5,241.095023,0,237,0.0,Inactive,5.415154988105873,0.25625184247336075,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023652,6-Thioguanine,154-42-7,C5H5N5S,167.026566,166,630,26.0,Inactive,0.7069981176291846,0.03345602677404555,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023656,Thioridazine,50-52-2,C21H26N2S2,370.153741,113,234,48.0,Inactive,2.4667314168531758e-9,1.167287864971431E-10,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023602,Butanedioic acid,110-15-6,C4H6O4,118.026609,0,355,0.0,Inactive,2.2081317545972046,0.10449153011913861,0.0015501830511925126,-2.8096170157465363
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023440,Perindopril,82834-16-0,C19H32N2O5,368.231122,0,234,0.0,Inactive,1.8937279187294622e-9,8.961355111414953E-11,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023999,Cyromazine,66215-27-8,C6H10N6,166.096694,6,649,1.0,Inactive,5.446264314597972,0.2577239743420174,3.9685036091025396,0.5986267796051431
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024046,Paraoxon,311-45-5,C10H14NO6P,275.055874,27,365,7.0,Inactive,7.9087745401824545,0.37425300883900336,0.9709589523687032,-0.012799129655927527
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023606,Sulfacytine,17784-12-2,C12H14N4O3S,294.078662,0,156,0.0,Inactive,5.441820608259001,0.2575136926530772,38.11202400648508,1.5810620133616864
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023442,Phenacemide,63-98-9,C9H10N2O2,178.074228,1,234,0.0,Inactive,0.39683537057081764,0.01877874134548829,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023608,Sulfadoxine,2447-57-6,C12H14N4O4S,310.073576,5,234,2.0,Inactive,4.9339344891178385,0.2334798923126569,3.968526519450225,0.5986292867992489
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023490,Pizotyline,15574-96-6,C19H21NS,295.139471,28,234,12.0,Inactive,1.6565985342793037e-10,7.839229487986001E-12,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023496,Pramipexole,104632-26-0,C10H17N3S,211.114319,0,234,0.0,Inactive,2.6560695089405373,0.12568849957171718,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023523,Propofol,2078-54-8,C12H18O,178.135765,18,352,5.0,Inactive,1.9930049475999498,0.0943114631072912,0.00006642487784920698,-4.177669235554706
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023529,Propyphenazone,479-92-5,C14H18N2O,230.141913,0,234,0.0,Inactive,3.734036656502222,0.17669924040834387,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023947,Carbon disulfide,75-15-0,CS2,75.944142,0,234,0.0,Inactive,1.752367620291453,0.08292420667121339,0.00011234987283135772,-3.949427414821807
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023862,Aldicarb sulfone,1646-88-4,C7H14N2O4S,222.067428,1,353,0.0,Inactive,1.9286610476735035e-11,9.126663005185898E-13,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023864,Metsulfuron-methyl,74223-64-6,C14H15N5O6S,381.074304,12,505,2.0,Inactive,9.094112022668027e-10,4.303446469374186E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023997,alpha-Cyhalothrin,68085-85-8,C23H19ClF3NO3,449.100556,21,234,9.0,Inactive,4.888026476151946e-12,2.3130746826705895E-13,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023733,Valproic acid,99-66-1,C8H16O2,144.115030,16,663,2.0,Inactive,6.089527791127839,0.2881639989430963,25.941488450469546,1.4139948910726603
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023868,Hydramethylnon,67485-29-4,C25H24F6N4,494.190516,197,379,52.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6023737,Venlafaxine,93413-69-5,C17H27NO2,277.204179,0,234,0.0,Inactive,1.310906283323807e-10,6.203370931200821E-12,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024127,Heptane,142-82-5,C7H16,100.125201,2,234,1.0,Inactive,4.509803300596869,0.2134094790469914,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024175,Metalaxyl,57837-19-1,C15H21NO4,279.147058,27,678,4.0,Inactive,2.597815106552549,0.12293182908363426,1.2390776452508194,0.0930985217492803
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024200,m-Cresol,108-39-4,C7H8O,108.057515,2,361,1.0,Inactive,2.072318588291588e-9,9.806468284064023E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024204,Metribuzin,21087-64-9,C8H14N4OS,214.088832,18,669,3.0,Inactive,1.676279075126701e-10,7.932360245352963E-12,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024177,Methamidophos,10265-92-6,C2H8NO2PS,141.001337,3,732,0.0,Inactive,1.4672909991856873,0.06943402780008476,0.01155131256794947,-1.9373686643753294
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024206,Molinate,2212-67-1,C9H17NOS,187.103085,20,677,3.0,Inactive,6.1157858149229885,0.2894065611582121,7.937009864398048,0.8996569200625939
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024254,Phenanthrene,85-01-8,C14H10,178.078250,49,647,8.0,Inactive,0.855101727020101,0.04046447304506394,35.00000000000001,1.5440680443502757
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024414,N-Acetyl-p-toluidine,103-89-9,C9H11NO,149.084064,0,234,0.0,Inactive,1.634190853154685,0.0773319356498193,0.003978915824090702,-2.4002352484684915
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024460,C.I. Solvent Yellow 1,60-09-3,C12H11N3,197.095297,189,626,30.0,Inactive,4.6547827901700505e-10,2.202700880979929E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024337,Thiobencarb,28249-77-6,C12H16ClNOS,257.064113,57,648,9.0,Inactive,1.742819344605547,0.08247237043710168,1.1017027911909674,0.04206444972924196
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024462,3-Aminobenzenesulfonic acid,121-47-1,C6H7NO3S,173.014664,0,234,0.0,Inactive,5.679858251015427e-9,2.6877792879559355E-10,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024466,4-Aminobenzoic acid,150-13-0,C7H7NO2,137.047678,7,561,1.0,Inactive,3.4875396810224077,0.1650346981617133,0.027312113928489347,-1.5636446846296397
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024412,N-Acetyl-m-toluidine,537-92-8,C9H11NO,149.084064,4,234,2.0,Inactive,2.927505678556071e-9,1.3853319538017857E-10,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024123,Haloxyfop-methyl,69806-40-2,C16H13ClF3NO4,375.048520,43,366,12.0,Inactive,1.2225455654299642e-9,5.785237067769406E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024591,Benzoyl peroxide,94-36-0,C14H10O4,242.057909,1,241,0.0,Inactive,6.92411495822223e-9,3.276576975985001E-10,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024628,Biurea,110-21-4,C2H6N4O2,118.049075,0,323,0.0,Inactive,1.921477679648931e-10,9.092670417799128E-12,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024670,"1,2,3,4-Butanetetracarboxylic acid",1703-58-8,C8H10O8,234.037567,0,316,0.0,Inactive,3.7869112872963355,0.17920133344000233,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024597,Benzyl phenylacetate,102-16-9,C15H14O2,226.099380,2,234,1.0,Inactive,1.2881160070962694,0.06095524520772851,0.0008962508551493113,-3.0475704169459568
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024674,2-(2-Butoxyethoxy)ethyl thiocyanate,112-56-1,C9H17NO2S,203.098000,7,316,2.0,Inactive,1.9860572959910663,0.09398269162622558,0.004422015053310918,-2.354379783340584
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024599,Benzyl sulfide,538-74-9,C14H14S,214.081622,2,234,1.0,Inactive,2.1983511373503545e-9,1.0402869919453221E-10,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024624,Bisphenol A diglycidyl ether,1675-54-3,C21H24O4,340.167459,104,372,28.0,Inactive,2.7330895525858256e-10,1.293331834514647E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024834,(2E)-3-Phenylprop-2-enal,14371-10-9,C9H8O,132.057515,10,347,3.0,Inactive,1.805144296673441,0.08542166437874157,7.937012011561589,0.8996570375503086
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024880,Cyclohexene oxide,286-20-4,C6H10O,98.073165,1,234,0.0,Inactive,3.4001098996410735e-10,1.6089741259643963E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024836,"3,7-Dimethyl-2,6-octadienal",5392-40-5,C10H16O,152.120115,28,621,5.0,Inactive,1.12083316872063,0.05303921406142056,2.958934744848455,0.47113538751118106
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024676,Butyl acrylate,141-32-2,C7H12O2,128.083730,5,358,1.0,Inactive,2.208158498502842,0.10449279567388443,4.4953771375048195,0.6527661325245493
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024911,"(E,E)-2,4-Decadienal",25152-84-5,C10H16O,152.120115,178,437,41.0,Inactive,6.532748473668084e-8,3.0913775071432035E-9,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024886,Cyclopentane,287-92-3,C5H10,70.078250,0,234,0.0,Inactive,1.293415936041264,0.061206044411096804,0.03906751087214837,-1.4081842583152102
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024913,Decane,124-18-5,C10H22,142.172151,12,690,2.0,Inactive,1.6351224882801803,0.07737602177809179,0.0001000000430092843,-3.999999813213092
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024882,Cycloheximide,66-81-9,C15H23NO4,281.162708,255,621,41.0,Inactive,3.0423718016114636,0.14396880262232914,0.0005277946969841982,-3.2775349776666896
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024701,tert-Butylphenyl diphenyl phosphate,56803-37-3,, ,154,500,31.0,Inactive,4.2449810852423445e-10,2.008777637477012E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024832,Chrysophanic acid,481-74-3,C15H10O4,254.057909,20,234,9.0,Inactive,1.155510269669648e-9,5.4680177437231294E-11,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6025012,"2,3-Dichloro-1-propene",78-88-6,C3H4Cl2,109.969005,1,319,0.0,Inactive,1.0940904763978054,0.05177371673115503,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024915,Decyl methacrylate,3179-47-3,C14H26O2,226.193280,8,234,3.0,Inactive,2.0141115816089785,0.09531025517605086,1.6570464738763642,0.2193346889051676
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6025018,Dicyclohexylamine,101-83-7,C12H23N,181.183050,7,360,2.0,Inactive,6.262688741508215e-9,2.9635818963142786E-10,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6025014,Benzal chloride,98-87-3,C7H6Cl2,159.984656,7,581,1.0,Inactive,1.5714204333432535,0.07436156162269807,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6025064,"2,4-Difluoroaniline",367-25-9,C6H5F2N,129.039005,0,234,0.0,Inactive,4.9656747901600325e-9,2.3498188267869186E-10,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6024965,Dichloroacetyl chloride,79-36-7,C2HCl3O,145.909298,0,234,0.0,Inactive,0.9578743014293798,0.045327798583474806,39.99999999999999,1.6020599913279623
